entity,label,index
O,B-ORG,45661
L,B-ORG,45662
B,B-MISC,45665
##MD,I-MISC,45665
SC,B-MISC,45666
HIV,B-MISC,45667
HIV,B-MISC,45667
HIV,B-MISC,45667
HIV,B-MISC,45667
K,B-MISC,45668
K,B-MISC,45668
##PD,I-ORG,45668
PS,B-MISC,45671
IP,B-ORG,45671
PM,B-MISC,45672
##MA,I-MISC,45672
L,B-ORG,45674
##C,B-ORG,45674
##X,I-ORG,45674
RCA,B-ORG,45674
LA,B-ORG,45674
PC,B-MISC,45674
post,B-MISC,45674
PC,B-MISC,45674
##I,I-MISC,45674
B,B-MISC,45678
G,B-MISC,45679
F,B-MISC,45680
3D,B-ORG,45681
US,B-LOC,45681
3D,B-ORG,45681
US,B-LOC,45681
VA,B-ORG,45682
Liga,B-MISC,45683
##S,I-MISC,45683
A,B-MISC,45684
MD,B-MISC,45684
C,B-PER,45688
##ro,B-PER,45688
##hn,I-PER,45688
I,B-MISC,45688
T,B-MISC,45688
I,B-MISC,45688
Go,B-MISC,45690
##rdi,I-MISC,45690
##an,I-MISC,45690
K,I-MISC,45690
##not,I-MISC,45690
Wilcox,B-MISC,45690
D,B-ORG,45690
##AC,I-ORG,45690
T,B-ORG,45690
N,B-MISC,45692
N,B-ORG,45692
##BI,I-ORG,45692
HP,B-MISC,45693
B,B-MISC,45693
B,B-MISC,45693
SP,B-MISC,45694
P,I-MISC,45694
##0,I-MISC,45694
Oz,B-MISC,45695
##tag,I-MISC,45695
Oz,B-MISC,45695
##tag,I-MISC,45695
UK,B-LOC,45696
St,B-MISC,45697
St,B-MISC,45697
J,B-MISC,45699
J,B-MISC,45699
HIV,B-MISC,45700
Parkinson,B-MISC,45700
Disease,I-MISC,45700
HIV,B-MISC,45700
PD,B-MISC,45700
PD,B-MISC,45700
HIV,B-MISC,45700
PD,B-MISC,45700
HIV,B-MISC,45700
PD,B-MISC,45700
Department,I-ORG,45702
African,B-MISC,45702
Americans,I-MISC,45702
White,B-MISC,45702
E,B-MISC,45702
##D,I-MISC,45702
AC,B-MISC,45702
AA,B-MISC,45702
Health,B-MISC,45702
##y,I-MISC,45702
People,I-MISC,45702
2010,I-MISC,45702
E,B-MISC,45702
##Ds,I-MISC,45702
HIV,B-MISC,45703
AR,B-MISC,45703
Man,B-LOC,45703
##ical,I-LOC,45703
##and,I-LOC,45703
HIV,B-MISC,45703
AN,B-ORG,45703
##C,I-ORG,45703
HIV,B-MISC,45703
HIV,B-MISC,45704
MS,B-MISC,45704
E,B-MISC,45705
##G,I-ORG,45705
E,B-MISC,45705
SP,B-MISC,45706
Serbia,B-LOC,45707
Austrian,B-MISC,45708
SC,B-MISC,45708
DB,B-MISC,45711
MR,B-MISC,45712
MR,B-MISC,45712
Germany,B-LOC,45713
E,B-MISC,45714
Swedish,B-MISC,45714
T,B-ORG,45714
##TO,I-ORG,45714
Sweden,B-LOC,45714
Swedish,B-MISC,45714
non,B-MISC,45714
Swedish,B-MISC,45714
Box,B-MISC,45715
Cox,B-PER,45715
Time,B-MISC,45716
Re,I-MISC,45716
##tino,I-MISC,45716
##graphy,I-MISC,45716
Case,I-MISC,45717
L,B-ORG,45717
##CE,I-ORG,45717
EU,B-ORG,45719
EU,B-ORG,45719
F,B-ORG,45719
CE,B-ORG,45719
EU,B-ORG,45719
CE,B-ORG,45719
##A,I-ORG,45719
CE,B-MISC,45719
##A,I-MISC,45719
CE,B-ORG,45719
##A,I-ORG,45719
Cancer,I-MISC,45720
T,B-PER,45720
La,B-MISC,45720
OS,B-ORG,45720
MB,B-ORG,45720
##C,I-ORG,45720
T,B-MISC,45720
TD,B-MISC,45720
##cre,I-MISC,45721
##od,I-MISC,45721
MI,B-ORG,45721
##PD,I-ORG,45721
O,B-ORG,45721
##PD,I-ORG,45721
##cular,I-MISC,45722
Pro,I-MISC,45722
##heses,I-MISC,45722
##or,I-MISC,45722
Ty,I-MISC,45722
##mp,I-MISC,45722
##ano,I-MISC,45722
##tom,I-MISC,45722
Cho,B-MISC,45722
##les,I-MISC,45722
##te,I-MISC,45722
##ato,I-MISC,45722
##ma,I-MISC,45722
Surgery,I-MISC,45722
PT,B-MISC,45722
R,B-MISC,45723
R,B-MISC,45723
##hab,I-MISC,45723
##dom,I-MISC,45723
##yo,I-MISC,45723
##sar,I-MISC,45723
##com,I-MISC,45723
Male,I-MISC,45725
Belarus,B-LOC,45725
Russia,B-LOC,45725
Anti,B-MISC,45725
-,I-MISC,45725
Al,I-MISC,45725
##co,I-MISC,45725
##hol,I-MISC,45725
Me,I-MISC,45725
##asures,I-MISC,45725
Belarus,B-LOC,45725
Russia,B-LOC,45725
Belarus,B-LOC,45725
Russia,B-LOC,45725
Belarus,B-LOC,45725
Belarus,B-LOC,45725
Russia,B-LOC,45725
D,B-MISC,45729
MS,B-MISC,45729
He,B-MISC,45731
##mat,I-MISC,45731
##op,I-MISC,45731
Cell,I-MISC,45731
Trans,I-MISC,45731
O,I-MISC,45731
##id,I-MISC,45732
Le,I-MISC,45732
I,B-MISC,45732
##mat,I-MISC,45732
Ma,B-MISC,45733
##sca,B-LOC,45733
##rene,I-MISC,45733
Ma,B-MISC,45733
##sca,B-LOC,45733
##rene,I-MISC,45733
Mauritius,B-LOC,45733
Indian,B-LOC,45733
Ocean,I-LOC,45733
Mauritius,B-LOC,45733
Ma,B-LOC,45733
##sca,B-LOC,45733
##rene,I-LOC,45733
Madagascar,B-LOC,45733
ET,B-ORG,45734
Australian,B-MISC,45735
England,B-LOC,45737
Pro,B-PER,45738
##pra,B-PER,45738
##no,B-PER,45738
Ha,I-MISC,45738
##gio,I-MISC,45738
CT,B-ORG,45741
##C,I-ORG,45741
C,B-ORG,45741
##ME,I-ORG,45741
Bloom,B-PER,45741
BP,B-ORG,45742
BP,B-ORG,45742
N,B-MISC,45743
##om,I-MISC,45743
C,B-MISC,45743
Ch,B-MISC,45744
##yd,I-MISC,45744
Go,B-MISC,45744
##r,I-MISC,45744
In,B-MISC,45745
His,I-MISC,45745
La,B-MISC,45746
##par,I-MISC,45746
##os,I-MISC,45746
##copic,I-MISC,45746
##ct,I-MISC,45746
G,B-MISC,45746
##cological,I-MISC,45746
##ab,I-MISC,45746
F,B-MISC,45747
U,I-MISC,45747
Aboriginal,B-MISC,45748
A,B-PER,45748
Na,I-MISC,45748
##a,I-MISC,45748
G,I-PER,45748
AC,B-ORG,45748
##H,I-ORG,45748
##W,I-ORG,45748
##M,I-ORG,45748
O,B-MISC,45748
##ji,I-MISC,45748
##b,I-MISC,45748
##way,I-MISC,45748
A,B-PER,45748
Na,I-LOC,45748
##a,I-MISC,45748
G,I-PER,45748
##eg,I-LOC,45748
Aboriginal,B-MISC,45748
R,B-MISC,45751
R,B-MISC,45751
O,B-MISC,45753
P,B-MISC,45753
O,B-MISC,45753
Rev,B-MISC,45754
Scale,I-MISC,45754
Ce,B-MISC,45754
##l,I-MISC,45754
Is,I-MISC,45754
##che,I-MISC,45754
##mia,I-MISC,45754
St,I-MISC,45754
Arte,B-MISC,45754
##rial,I-MISC,45754
O,I-MISC,45754
##ive,I-MISC,45754
Les,I-MISC,45754
##ion,I-MISC,45754
Treatment,B-MISC,45754
in,I-MISC,45754
Ce,B-MISC,45754
##re,I-MISC,45754
##bra,I-MISC,45754
##l,I-MISC,45754
Is,I-MISC,45754
##che,I-MISC,45754
##mia,I-MISC,45754
CS,I-MISC,45755
Spin,B-MISC,45755
MR,I-MISC,45755
MR,B-MISC,45755
CT,B-MISC,45755
CT,B-MISC,45755
CT,B-MISC,45755
R,B-ORG,45757
Kennedy,B-PER,45757
Kennedy,B-MISC,45757
R,B-MISC,45757
St,B-MISC,45758
Therapy,I-MISC,45758
St,I-MISC,45758
##sis,I-MISC,45758
SA,B-ORG,45758
##MM,I-ORG,45758
##PR,I-ORG,45758
##IS,I-ORG,45758
PT,B-ORG,45758
##AS,I-ORG,45758
Wingspan,B-MISC,45758
R,B-MISC,45759
Upper,I-MISC,45759
Gas,I-MISC,45759
##tro,I-MISC,45759
##int,I-MISC,45759
##est,I-MISC,45759
##inal,I-MISC,45759
Con,I-MISC,45759
##tras,I-MISC,45759
##t,I-MISC,45759
Study,I-MISC,45759
La,B-MISC,45759
##par,I-MISC,45759
##os,I-MISC,45759
##copic,I-MISC,45759
Gas,I-MISC,45759
##sto,I-MISC,45759
##my,I-MISC,45759
Tu,I-MISC,45759
U,B-MISC,45759
GT,B-MISC,45759
U,B-ORG,45759
GE,B-MISC,45759
GE,B-MISC,45759
U,B-MISC,45759
PD,B-MISC,45761
PD,B-MISC,45761
C,B-MISC,45762
IBM,B-MISC,45762
Pa,B-ORG,45763
##ediatric,I-ORG,45763
Emergency,I-ORG,45763
Department,I-ORG,45763
Department,I-ORG,45763
Australia,B-LOC,45763
T,B-MISC,45764
Germany,B-LOC,45764
T,B-MISC,45764
Germany,B-LOC,45764
PC,B-MISC,45764
T,B-MISC,45764
Convention,B-MISC,45765
##al,I-MISC,45765
Open,I-MISC,45765
Rep,I-MISC,45765
A,B-MISC,45765
##ic,I-MISC,45765
Arch,I-MISC,45765
An,I-MISC,45765
##ys,I-MISC,45765
Age,I-MISC,45765
##card,I-MISC,45766
##iac,I-MISC,45766
Surgery,I-MISC,45766
AK,B-MISC,45766
MI,B-MISC,45766
AK,B-MISC,45766
Technology,I-MISC,45767
Plastic,I-MISC,45767
Surgery,I-MISC,45767
D,B-MISC,45767
RA,B-MISC,45767
iPhone,B-MISC,45767
i,B-MISC,45767
##Pad,I-MISC,45767
England,B-LOC,45768
Public,B-MISC,45768
Health,I-MISC,45768
Re,I-MISC,45768
##sp,I-MISC,45768
##ons,I-ORG,45768
##ibility,I-MISC,45768
Deal,I-MISC,45768
R,B-ORG,45768
##D,I-ORG,45768
Fall,B-PER,45769
##ot,I-MISC,45769
F,B-PER,45769
##ont,B-PER,45769
F,B-PER,45769
##ont,B-PER,45769
W,B-MISC,45771
##ol,B-MISC,45771
Australian,B-MISC,45771
W,B-MISC,45771
##ol,B-MISC,45771
MLS,B-MISC,45771
Australia,B-LOC,45771
W,B-MISC,45771
##ol,B-MISC,45771
W,B-MISC,45771
W,B-MISC,45771
W,B-MISC,45771
Color,B-MISC,45773
Vision,I-MISC,45773
##ficiency,I-MISC,45773
T,B-MISC,45775
UK,B-ORG,45775
##A,I-ORG,45775
V,B-MISC,45775
T,B-MISC,45775
John,B-ORG,45776
Wiley,I-ORG,45776
&,I-ORG,45776
Sons,I-ORG,45776
Ltd,I-ORG,45776
Has,B-PER,45780
##him,I-PER,45780
##oto,I-PER,45780
H,B-MISC,45780
P,B-MISC,45782
##os,I-MISC,45782
##can,I-MISC,45782
P,B-MISC,45782
##os,I-MISC,45782
##can,I-MISC,45782
PT,B-MISC,45782
##X,I-MISC,45782
PT,B-MISC,45782
BT,B-MISC,45784
BT,B-ORG,45784
Op,B-ORG,45785
##tom,I-ORG,45785
##et,I-ORG,45785
##ry,I-ORG,45785
Services,I-ORG,45785
US,B-LOC,45785
US,B-LOC,45785
Anti,B-MISC,45787
##hy,I-MISC,45787
Card,B-MISC,45787
##iovascular,I-MISC,45787
Disease,I-MISC,45787
BP,B-MISC,45787
I,B-MISC,45788
##W,I-MISC,45788
##T,I-MISC,45788
I,B-MISC,45788
##W,I-MISC,45788
##T,I-MISC,45788
BP,B-MISC,45789
##H,I-MISC,45789
BP,B-MISC,45789
##H,I-MISC,45789
CT,B-MISC,45789
BP,B-MISC,45789
##H,I-MISC,45789
D,B-MISC,45790
D,B-MISC,45790
##state,I-MISC,45791
Cancer,I-MISC,45791
National,B-ORG,45791
Guide,I-ORG,45791
##lines,I-ORG,45791
P,B-ORG,45791
G,B-PER,45791
Cameroon,B-MISC,45792
HIV,B-MISC,45792
Ra,B-MISC,45794
V,I-MISC,45794
Liga,I-MISC,45794
AC,B-MISC,45794
United,B-LOC,45794
States,I-LOC,45794
AC,B-ORG,45794
AC,B-MISC,45794
##L,I-MISC,45794
AC,B-MISC,45794
##L,I-MISC,45794
MR,B-MISC,45797
AD,B-MISC,45797
##C,I-MISC,45797
D,B-MISC,45797
##WI,I-MISC,45797
B,B-ORG,45798
B,B-ORG,45798
ST,B-MISC,45798
CO,B-MISC,45799
CO,B-MISC,45799
I,B-LOC,45799
##CU,I-LOC,45799
CO,B-MISC,45800
CO,B-MISC,45800
CO,B-MISC,45800
CO,B-MISC,45800
M,B-ORG,45802
A,B-MISC,45803
##B,I-MISC,45803
A,B-MISC,45803
##B,I-MISC,45803
AI,B-MISC,45804
AI,B-MISC,45804
AI,B-MISC,45804
AI,B-MISC,45804
AI,B-MISC,45804
Co,B-MISC,45805
Therapy,I-MISC,45805
Tam,B-MISC,45805
##sul,I-MISC,45805
##os,I-MISC,45805
To,B-MISC,45805
##od,I-MISC,45805
Tam,B-MISC,45805
##sul,I-MISC,45805
##os,I-MISC,45805
R,B-ORG,45807
##EC,I-ORG,45807
R,B-ORG,45807
##EC,I-ORG,45807
R,B-ORG,45807
##EC,I-ORG,45807
R,B-ORG,45807
##EC,I-ORG,45807
R,B-ORG,45807
##EC,I-ORG,45807
R,B-ORG,45807
##EC,I-ORG,45807
Po,B-MISC,45808
##nse,I-MISC,45808
##ti,I-MISC,45808
Method,I-MISC,45808
##foot,I-MISC,45808
Po,B-MISC,45808
##nse,I-MISC,45808
##ti,I-MISC,45808
Po,B-MISC,45808
##nse,I-MISC,45808
##ti,I-MISC,45808
Natural,B-ORG,45811
Language,I-ORG,45811
Process,I-ORG,45811
##ing,I-ORG,45811
V,B-MISC,45811
##ac,I-MISC,45811
##cine,I-MISC,45811
V,B-ORG,45811
##ae,B-ORG,45811
##TM,I-ORG,45811
V,B-ORG,45811
##ae,I-ORG,45811
##TM,I-ORG,45811
AS,B-MISC,45813
##A,I-MISC,45813
CBE,B-ORG,45814
ER,B-MISC,45816
N,B-ORG,45818
Co,B-MISC,45819
##rne,I-MISC,45819
##al,I-MISC,45820
Cancer,I-MISC,45820
Grade,I-MISC,45820
MR,B-ORG,45821
##C,I-ORG,45821
MR,B-MISC,45821
MR,B-ORG,45821
G,B-ORG,45822
##em,I-ORG,45822
##elli,I-ORG,45822
AR,I-ORG,45822
##T,I-ORG,45822
Ace,B-MISC,45823
##ll,I-MISC,45823
Der,I-MISC,45823
##mal,I-MISC,45823
Matrix,I-MISC,45823
Post,B-MISC,45823
##mas,I-MISC,45823
##tec,I-MISC,45823
##tom,I-MISC,45823
##y,I-MISC,45823
B,I-MISC,45823
Reconstruction,I-MISC,45823
Ace,I-MISC,45823
##ll,I-MISC,45823
##ular,I-MISC,45823
Der,I-MISC,45823
##mal,I-MISC,45823
F,B-MISC,45823
##lex,I-MISC,45823
##HD,I-MISC,45823
All,B-ORG,45823
##D,I-ORG,45823
##er,I-MISC,45823
I,B-MISC,45824
##A,I-MISC,45824
I,B-MISC,45824
##A,I-MISC,45824
##A,I-MISC,45824
US,B-ORG,45825
##ML,I-ORG,45825
Internal,B-ORG,45825
Medicine,I-ORG,45825
2,I-MISC,45825
Step,B-MISC,45825
2,I-MISC,45825
H,B-MISC,45826
Gene,I-MISC,45826
Cause,I-MISC,45826
Huntington,I-MISC,45826
',I-MISC,45826
s,I-MISC,45826
Disease,I-MISC,45826
HD,B-MISC,45826
I,B-MISC,45826
##As,I-MISC,45826
HD,B-MISC,45826
I,B-MISC,45826
##As,I-MISC,45826
HD,B-MISC,45826
HD,B-MISC,45826
##end,I-MISC,45827
Fu,B-PER,45827
VP,B-MISC,45827
LL,B-MISC,45829
LL,B-MISC,45829
LL,B-MISC,45829
S,B-PER,45830
##ö,B-PER,45830
##gren,I-PER,45830
E,B-MISC,45830
E,B-MISC,45830
E,B-MISC,45830
SS,B-ORG,45830
S,B-MISC,45831
ERA,B-ORG,45831
Douglas,B-PER,45832
OH,B-MISC,45833
OH,B-MISC,45833
T,B-MISC,45834
CB,B-MISC,45836
HIV,B-MISC,45837
Soviet,B-LOC,45837
Union,I-LOC,45837
HIV,B-MISC,45837
1,I-MISC,45837
ID,B-ORG,45837
##U,I-ORG,45837
F,B-ORG,45837
##SU,I-ORG,45837
HIV,B-MISC,45837
1,I-MISC,45837
WHO,B-ORG,45838
African,B-MISC,45838
Africa,B-LOC,45838
European,B-MISC,45839
Ph,I-ORG,45839
##arma,I-ORG,45839
##co,I-ORG,45839
##po,I-ORG,45839
##ei,I-ORG,45839
##a,I-ORG,45839
E,B-MISC,45840
VC,B-MISC,45840
##O,I-MISC,45840
E,B-MISC,45840
AD,B-MISC,45841
##HD,I-MISC,45841
OR,B-MISC,45841
German,B-MISC,45842
German,B-MISC,45842
Germany,B-LOC,45842
German,B-MISC,45842
SC,B-MISC,45844
##S,I-MISC,45844
##18,I-MISC,45844
u,B-ORG,45848
BP,B-MISC,45848
C,B-MISC,45848
C,B-MISC,45848
u,B-ORG,45848
##PS,I-ORG,45848
##A,I-ORG,45848
PS,B-ORG,45848
##A,I-ORG,45848
u,B-ORG,45848
##PS,I-ORG,45848
##A,I-ORG,45848
C,B-MISC,45848
AI,B-ORG,45848
##PC,I-ORG,45848
H,B-ORG,45848
Metro,B-MISC,45849
##ni,I-MISC,45849
##da,I-MISC,45849
r,B-MISC,45849
Metro,B-MISC,45849
##ni,I-MISC,45849
##da,I-MISC,45849
Danish,B-MISC,45850
School,B-ORG,45850
Dental,I-ORG,45850
Service,I-ORG,45850
Danish,B-MISC,45850
C,B-MISC,45851
Catalan,B-MISC,45851
AL,B-MISC,45851
AL,B-MISC,45851
S,B-MISC,45851
S,B-MISC,45851
Catalonia,B-LOC,45851
Mediterranean,B-MISC,45851
Belgian,B-MISC,45851
Japanese,B-MISC,45851
Scottish,B-MISC,45851
S,B-MISC,45851
AL,B-MISC,45851
S,B-MISC,45851
AL,B-MISC,45851
China,B-LOC,45852
CT,B-MISC,45853
BP,B-MISC,45853
BP,B-MISC,45853
II,I-MISC,45853
CT,B-MISC,45853
BP,B-MISC,45853
BP,B-MISC,45853
II,I-MISC,45853
MD,B-MISC,45853
BP,B-MISC,45853
II,I-MISC,45853
MD,B-MISC,45853
MG,B-MISC,45854
CS,B-MISC,45854
Alzheimer,B-MISC,45858
Alzheimer,B-MISC,45858
T,B-PER,45860
S,B-MISC,45860
##WS,I-MISC,45860
CS,B-MISC,45862
CS,B-MISC,45862
MR,B-MISC,45862
Cam,B-PER,45863
Toronto,B-LOC,45864
Canada,B-LOC,45864
Aristotle,B-MISC,45866
Score,I-MISC,45866
Aristotle,B-MISC,45866
G,B-MISC,45867
CD,B-ORG,45867
##H,I-ORG,45867
AT,B-MISC,45869
##V,I-MISC,45869
AT,B-MISC,45869
AT,B-MISC,45869
S,B-MISC,45874
100,I-MISC,45874
S,B-MISC,45874
O,B-ORG,45875
BC,B-MISC,45875
PM,B-MISC,45877
PM,B-MISC,45877
PM,B-MISC,45877
ACC,B-ORG,45878
EU,B-ORG,45879
##S,I-ORG,45879
AL,B-MISC,45880
AS,B-MISC,45880
AL,B-MISC,45880
AS,B-MISC,45880
AL,B-MISC,45880
SP,B-ORG,45881
##NL,I-ORG,45881
UN,B-ORG,45883
R,B-MISC,45884
##DP,I-MISC,45884
D,B-MISC,45884
R,B-MISC,45884
Canadian,B-MISC,45886
Con,I-MISC,45886
##sen,I-MISC,45886
##sus,I-MISC,45886
GE,B-MISC,45888
GE,B-MISC,45888
##RD,I-MISC,45888
O,B-ORG,45888
##TC,I-ORG,45888
GE,B-MISC,45888
AM,B-MISC,45890
AM,B-MISC,45890
post,B-MISC,45890
AM,B-MISC,45890
CT,B-MISC,45891
CO,B-MISC,45892
##CP,I-MISC,45892
US,B-LOC,45895
BP,B-MISC,45896
##D,I-MISC,45896
DS,B-MISC,45896
D,B-MISC,45897
D,B-MISC,45897
D,B-ORG,45897
##X,I-ORG,45897
D,B-MISC,45897
SF,B-MISC,45899
ODI,B-MISC,45899
ODI,B-MISC,45899
SF,B-MISC,45899
CT,B-MISC,45900
BC,B-MISC,45900
##VI,I-MISC,45900
Department,B-ORG,45901
of,I-ORG,45901
Veterans,I-ORG,45901
Affairs,I-ORG,45901
##ort,B-MISC,45904
CA,B-MISC,45906
CP,B-MISC,45906
CA,B-MISC,45906
Alzheimer,B-MISC,45907
Alzheimer,B-MISC,45907
AD,B-MISC,45907
non,B-MISC,45910
Mar,B-MISC,45910
AR,B-MISC,45910
AR,B-MISC,45910
ST,B-MISC,45910
No,B-PER,45911
##guchi,I-PER,45911
Indian,B-LOC,45912
Sub,I-LOC,45912
##continent,I-LOC,45912
IS,B-ORG,45912
##C,I-ORG,45912
IS,B-ORG,45912
##C,I-ORG,45912
I,B-MISC,45914
MS,B-MISC,45914
MS,B-MISC,45914
##A,I-MISC,45914
H,B-MISC,45917
H,B-MISC,45917
CA,B-MISC,45919
E,B-ORG,45919
HP,B-MISC,45920
HP,B-MISC,45920
HP,B-MISC,45920
PA,B-MISC,45920
DC,B-MISC,45921
##IS,I-MISC,45921
DC,B-MISC,45921
DC,B-MISC,45921
DC,B-MISC,45921
##IS,I-MISC,45921
NHS,B-ORG,45921
E,B-MISC,45922
HC,B-MISC,45924
B,B-ORG,45925
##DP,I-ORG,45925
E,B-MISC,45925
E,B-ORG,45926
##D,I-ORG,45926
CP,B-MISC,45928
CP,B-MISC,45928
C,B-MISC,45930
C,B-MISC,45930
California,B-LOC,45932
CD,B-MISC,45933
CD,B-MISC,45933
CD,B-MISC,45933
L,B-MISC,45937
P,B-MISC,45939
CT,B-MISC,45939
CT,B-MISC,45939
P,B-MISC,45939
CT,B-MISC,45940
##ine,I-MISC,45940
G,B-MISC,45941
##re,I-MISC,45941
##ch,I-MISC,45941
P,B-PER,45941
##yle,I-MISC,45941
Dutch,B-MISC,45941
Caucasian,I-MISC,45941
G,B-MISC,45941
##re,I-MISC,45941
##ch,I-MISC,45941
P,B-PER,45941
##yle,I-MISC,45941
G,B-MISC,45941
##re,I-MISC,45941
##ch,I-MISC,45941
P,B-PER,45941
##yle,I-MISC,45941
Dutch,B-MISC,45941
Caucasian,I-MISC,45941
CS,B-MISC,45942
Parkinson,B-MISC,45946
PD,B-MISC,45946
PD,B-MISC,45946
D,B-MISC,45949
SC,B-MISC,45952
AD,B-MISC,45954
T,B-MISC,45957
T,B-MISC,45957
T,B-MISC,45957
CD,B-MISC,45960
E,B-MISC,45961
##con,I-MISC,45961
##oli,I-MISC,45961
##th,I-MISC,45961
2000,I-MISC,45961
ER,B-MISC,45962
EU,B-ORG,45962
##S,I-ORG,45962
MR,B-MISC,45962
EU,B-ORG,45962
##S,I-ORG,45962
ER,B-MISC,45962
MR,B-MISC,45962
EU,B-ORG,45962
##S,I-ORG,45962
ER,B-MISC,45962
##CP,I-MISC,45962
M,B-ORG,45964
##OC,B-ORG,45964
##A,I-ORG,45964
H,B-ORG,45964
##AD,I-ORG,45964
##S,I-ORG,45964
Her,B-MISC,45965
##men,B-MISC,45965
##eu,I-MISC,45965
Bulgarian,B-MISC,45969
AM,B-MISC,45971
C,I-MISC,45971
AM,B-MISC,45971
Pro,B-MISC,45972
##state,I-MISC,45972
Cancer,I-MISC,45972
Be,I-MISC,45972
##am,I-MISC,45972
Ra,I-MISC,45972
##diation,I-MISC,45972
Therapy,I-MISC,45972
E,B-MISC,45972
SM,B-MISC,45974
C,B-ORG,45979
##IS,B-ORG,45979
##C,I-ORG,45979
C,B-MISC,45980
A,B-ORG,45981
ET,B-MISC,45982
PD,B-MISC,45984
D,B-MISC,45984
PD,B-MISC,45984
D,B-MISC,45984
E,B-MISC,45985
E,B-MISC,45985
E,B-MISC,45985
G,B-MISC,45985
New,B-LOC,45986
South,I-LOC,45986
Wales,I-LOC,45986
ST,B-MISC,45986
ST,B-MISC,45986
ST,B-MISC,45986
New,B-LOC,45986
South,I-LOC,45986
Wales,I-LOC,45986
European,B-MISC,45987
North,B-MISC,45987
European,I-MISC,45987
European,B-MISC,45987
OS,B-MISC,45988
CA,B-ORG,45991
##B,I-ORG,45991
I,B-MISC,45992
AD,B-MISC,45992
##HD,I-MISC,45992
I,B-MISC,45992
AD,B-MISC,45992
##HD,I-MISC,45992
AD,B-MISC,45992
##HD,I-MISC,45992
I,B-MISC,45992
AD,B-MISC,45992
##HD,I-MISC,45992
I,B-MISC,45992
I,B-MISC,45992
O,B-MISC,45996
O,B-MISC,45996
C,B-ORG,45996
##VR,I-ORG,45996
I,I-MISC,45996
PS,B-MISC,45997
A,B-ORG,45997
A,B-ORG,45997
Do,I-MISC,45998
T,B-MISC,45998
T,B-ORG,45998
##CD,I-ORG,45998
T,B-ORG,45998
##EE,I-ORG,45998
T,B-MISC,45998
##CD,I-MISC,45998
DC,B-ORG,45999
##D,I-ORG,45999
C,B-ORG,45999
D,B-MISC,45999
DC,B-ORG,45999
##D,I-ORG,45999
L,B-MISC,46002
##ya,I-MISC,46002
##nov,B-MISC,46002
Uganda,B-LOC,46003
Australian,B-MISC,46005
HIV,B-MISC,46006
China,B-LOC,46006
HIV,B-MISC,46006
P,B-ORG,46006
China,B-LOC,46006
Di,B-ORG,46006
##C,I-ORG,46006
P,B-ORG,46006
BC,B-ORG,46006
##C,I-ORG,46006
H,B-ORG,46006
##TC,I-ORG,46006
H,B-ORG,46006
##TC,I-ORG,46006
Di,B-ORG,46006
##Cs,I-ORG,46006
G,B-LOC,46006
##uang,B-LOC,46006
##xi,I-LOC,46006
P,B-ORG,46006
H,B-ORG,46006
##TC,I-ORG,46006
Di,B-MISC,46006
H,B-ORG,46006
##TC,I-ORG,46006
Di,B-ORG,46006
##Cs,I-ORG,46006
P,B-ORG,46006
BC,B-ORG,46006
##C,I-ORG,46006
MC,B-ORG,46007
##ID,I-ORG,46007
D,B-ORG,46008
##K,I-ORG,46008
W,B-ORG,46008
##TP,I-ORG,46008
D,B-ORG,46008
W,B-ORG,46008
##TP,I-ORG,46008
D,B-ORG,46008
W,B-ORG,46008
##TP,I-ORG,46008
D,B-ORG,46008
##CR,B-ORG,46010
##C,I-ORG,46010
AS,B-ORG,46010
##CO,I-ORG,46010
AR,B-MISC,46011
##S,I-MISC,46011
D,B-MISC,46011
D,B-MISC,46011
Ba,B-MISC,46013
##ct,I-MISC,46013
##i,I-MISC,46013
##F,I-MISC,46013
##low,I-MISC,46013
European,B-MISC,46014
I,B-ORG,46016
##CU,I-ORG,46016
E,B-MISC,46017
F,B-PER,46019
##ont,B-PER,46019
F,B-PER,46019
##ont,B-PER,46019
I,B-MISC,46020
##BS,I-MISC,46020
I,B-MISC,46020
##BS,I-MISC,46020
Si,B-MISC,46022
Si,B-MISC,46022
Southeast,B-LOC,46024
Texas,I-LOC,46024
C,B-MISC,46024
##ro,B-MISC,46024
##F,I-MISC,46024
SS,B-MISC,46025
##ce,I-MISC,46027
I,B-ORG,46027
##C,I-ORG,46027
I,B-ORG,46027
##C,I-ORG,46027
CD,B-MISC,46030
anti,B-MISC,46030
E,B-MISC,46030
##MA,I-MISC,46030
T,B-MISC,46030
IV,B-ORG,46032
IV,B-MISC,46032
IV,B-ORG,46032
US,B-LOC,46033
US,B-LOC,46033
IL,B-MISC,46034
P,B-ORG,46035
HD,B-MISC,46037
##AC,I-MISC,46037
MI,B-MISC,46037
SV,B-MISC,46037
MC,B-MISC,46038
MC,B-MISC,46038
MC,B-MISC,46038
United,B-LOC,46040
Kingdom,I-LOC,46040
PC,B-MISC,46040
United,B-LOC,46040
Kingdom,I-LOC,46040
T,B-ORG,46040
T,B-MISC,46042
MR,B-MISC,46042
R,B-MISC,46043
AS,B-MISC,46044
##IA,I-MISC,46044
AI,B-MISC,46044
##S,I-MISC,46044
AI,B-MISC,46044
##S,I-MISC,46044
SC,B-MISC,46044
Me,B-MISC,46045
##dic,B-MISC,46045
##are,I-MISC,46045
N,B-ORG,46046
##S,I-ORG,46046
